text_part_id,value,word_value,position,ve_ref,idx,subref_value
153,I,I,1,44.t1,642,I[1]
153,went,went,2,44.t2,643,went[1]
153,to,to,3,44.t3,644,to[1]
153,the,the,4,44.t4,645,the[1]
153,mosque,mosque,5,44.t5,646,mosque[1]
153,before,before,6,44.t6,647,before[1]
153,the,the,7,44.t7,648,the[2]
153,rising,rising,8,44.t8,649,rising[1]
153,of,of,9,44.t9,650,of[1]
153,"dawn,",dawn,10,44.t10,651,dawn[1]
153,washed,washed,11,44.t11,652,washed[1]
153,my,my,12,44.t12,653,my[1]
153,face,face,13,44.t13,654,face[1]
153,and,and,14,44.t14,655,and[1]
153,head,head,15,44.t15,656,head[1]
153,and,and,16,44.t16,657,and[2]
153,hands,hands,17,44.t17,658,hands[1]
153,and,and,18,44.t18,659,and[4]
153,feet.,feet,19,44.t19,660,feet[1]
154,I,I,1,45.t1,661,I[1]
154,prayed,prayed,2,45.t2,662,prayed[1]
154,at,at,3,45.t3,663,at[1]
154,noon,noon,4,45.t4,664,noon[1]
154,time.,time,5,45.t5,665,time[1]
155,I,I,1,46.t1,666,I[1]
155,prayed,prayed,2,46.t2,667,prayed[1]
155,in,in,3,46.t3,668,in[1]
155,the,the,4,46.t4,669,the[1]
155,time,time,5,46.t5,670,time[1]
155,after.,after,6,46.t6,671,after[1]
156,I,I,1,47.t1,672,I[1]
156,prayed,prayed,2,47.t2,673,prayed[1]
156,at,at,3,47.t3,674,at[1]
156,the,the,4,47.t4,675,the[1]
156,time,time,5,47.t5,676,time[1]
156,of,of,6,47.t6,677,of[1]
156,sunset.,sunset,7,47.t7,678,sunset[1]
157,I,I,1,48.t1,679,I[1]
157,prayed,prayed,2,48.t2,680,prayed[1]
157,at,at,3,48.t3,681,at[1]
157,evening,evening,4,48.t4,682,evening[1]
157,time.,time,5,48.t5,683,time[1]
158,I,I,1,49.t1,684,I[1]
158,prayed.,prayed,2,49.t2,685,prayed[1]
159,I,I,1,50.t1,686,I[1]
159,gave,gave,2,50.t2,687,gave[1]
159,zakat,zakat,3,50.t3,688,zakat[1]
159,every,every,4,50.t4,689,every[1]
159,"year,",year,5,50.t5,690,year[1]
159,gold,gold,6,50.t6,691,gold[1]
159,and,and,7,50.t7,692,and[1]
159,silver,silver,8,50.t8,693,silver[1]
159,and,and,9,50.t9,694,and[2]
159,seed,seed,10,50.t10,695,seed[1]
159,and,and,11,50.t11,696,and[3]
159,cows,cows,12,50.t12,697,cows[1]
159,and,and,13,50.t13,698,and[4]
159,sheep,sheep,14,50.t14,699,sheep[1]
159,and,and,15,50.t15,700,and[5]
159,goats,goats,16,50.t16,701,goats[1]
159,or,or,17,50.t17,702,or[1]
159,rice,rice,18,50.t18,703,rice[1]
159,and,and,19,50.t19,704,and[6]
159,wheat,wheat,20,50.t20,705,wheat[1]
159,and,and,21,50.t21,706,and[7]
159,barley.,barley,22,50.t22,707,barley[1]
160,I,I,1,51.t1,708,I[1]
160,gave,gave,2,51.t2,709,gave[1]
160,all,all,3,51.t3,710,all[1]
160,this,this,4,51.t4,711,this[1]
160,as,as,5,51.t5,712,as[1]
160,"zakat,",zakat,6,51.t6,713,zakat[1]
160,sending,sending,7,51.t7,714,sending[1]
160,it,it,8,51.t8,715,it[1]
160,[lit.,lit,9,51.t9,716,lit[1]
160,he,he,10,51.t10,717,he[1]
160,sends/conveys,sendsconveys,11,51.t11,718,sendsconveys[1]
160,it],it,12,51.t12,719,it[3]
160,for,for,13,51.t13,720,for[1]
160,jihad,jihad,14,51.t14,721,jihad[1]
160,every,every,15,51.t15,722,every[1]
160,year,year,16,51.t16,723,year[1]
160,against,against,17,51.t17,724,against[1]
160,the,the,18,51.t18,725,the[1]
160,infidels.,infidels,19,51.t19,726,infidels[1]
161,I,I,1,52.t1,727,I[1]
161,went,went,2,52.t2,728,went[1]
161,[lit.,lit,3,52.t3,729,lit[1]
161,he,he,4,52.t4,730,he[1]
161,goes/sends/conveys],goessendsconveys,5,52.t5,731,goessendsconveys[1]
161,to,to,6,52.t6,732,to[1]
161,Mecca,Mecca,7,52.t7,733,Mecca[1]
161,and,and,8,52.t8,734,and[1]
161,Medina,Medina,9,52.t9,735,Medina[1]
161,with,with,10,52.t10,736,with[1]
161,whoever,whoever,11,52.t11,737,whoever[1]
161,was,was,12,52.t12,738,was[1]
161,able.,able,13,52.t13,739,able[1]
162,My,My,1,53.t1,740,My[1]
162,father,father,2,53.t2,741,father[1]
162,[lit.,lit,3,53.t3,742,lit[1]
162,your,your,4,53.t4,743,your[1]
162,father??],father,5,53.t5,744,father[2]
162,has,has,6,53.t6,745,has[1]
162,[lit.,lit,7,53.t7,746,lit[2]
162,obtains],obtains,8,53.t8,747,obtains[1]
162,six,six,9,53.t9,748,six[1]
162,sons,sons,10,53.t10,749,sons[1]
162,and,and,11,53.t11,750,and[1]
162,five,five,12,53.t12,751,five[1]
162,daughters.,daughters,13,53.t13,752,daughters[1]
163,My,My,1,54.t1,753,My[1]
163,mother,mother,2,54.t2,754,mother[1]
163,has,has,3,54.t3,755,has[1]
163,three,three,4,54.t4,756,three[1]
163,sons,sons,5,54.t5,757,sons[1]
163,and,and,6,54.t6,758,and[1]
163,one,one,7,54.t7,759,one[1]
163,daughter.,daughter,8,54.t8,760,daughter[1]
164,As,As,1,55.t1,761,As[1]
164,for,for,2,55.t2,762,for[1]
164,"me,",me,3,55.t3,763,me[1]
164,on,on,4,55.t4,764,on[1]
164,the,the,5,55.t5,765,the[1]
164,day,day,6,55.t6,766,day[1]
164,I,I,7,55.t7,767,I[1]
164,left,left,8,55.t8,768,left[1]
164,our,our,9,55.t9,769,our[1]
164,country,country,10,55.t10,770,country[1]
164,my,my,11,55.t11,771,my[1]
164,age,age,12,55.t12,772,age[1]
164,was,was,13,55.t13,773,was[1]
164,37,37,14,55.t14,774,37[1]
164,years.,years,15,55.t15,775,years[1]
165,I,I,1,56.t1,776,I[1]
165,have,have,2,56.t2,777,have[1]
165,remained,remained,3,56.t3,778,remained[1]
165,in,in,4,56.t4,779,in[2]
165,the,the,5,56.t5,780,the[1]
165,Christian,Christian,6,56.t6,781,Christian[1]
165,country,country,7,56.t7,782,country[1]
165,24,24,8,56.t8,783,24[1]
165,years.,years,9,56.t9,784,years[1]
166,In,In,1,57.t1,785,In[1]
166,the,the,2,57.t2,786,the[1]
166,year,year,3,57.t3,787,year[1]
166,"1,831",1831,4,57.t4,788,1831[1]
166,of,of,5,57.t5,789,of[1]
166,Jesus,Jesus,6,57.t6,790,Jesus[1]
166,the,the,7,57.t7,791,the[2]
166,Messiah.,Messiah,8,57.t8,792,Messiah[1]
167,Oh,Oh,1,58.t1,793,Oh[1]
167,people,people,2,58.t2,794,people[1]
167,of,of,3,58.t3,795,of[1]
167,North,North,4,58.t4,796,North[1]
167,"Carolina,",Carolina,5,58.t5,797,Carolina[1]
167,oh,oh,6,58.t6,798,oh[1]
167,people,people,7,58.t7,799,people[2]
167,of,of,8,58.t8,800,of[2]
167,South,South,9,58.t9,801,South[1]
167,"Carolina,",Carolina,10,58.t10,802,Carolina[2]
167,oh,oh,11,58.t11,803,oh[2]
167,American,American,12,58.t12,804,American[1]
167,"people,",people,13,58.t13,805,people[3]
167,all,all,14,58.t14,806,all[1]
167,of,of,15,58.t15,807,of[3]
167,them!,them,16,58.t16,808,them[1]
168,The,The,1,59.t1,809,The[1]
168,first,first,2,59.t2,810,first[1]
168,son,son,3,59.t3,811,son[1]
168,of,of,4,59.t4,812,of[1]
168,Jim,Jim,5,59.t5,813,Jim[1]
168,Owen,Owen,6,59.t6,814,Owen[1]
168,is,is,7,59.t7,815,is[1]
168,called,called,8,59.t8,816,called[1]
168,"Thomas,",Thomas,9,59.t9,817,Thomas[1]
168,and,and,10,59.t10,818,and[1]
168,his,his,11,59.t11,819,his[1]
168,other,other,12,59.t12,820,other[1]
168,daughter,daughter,13,59.t13,821,daughter[1]
168,is,is,14,59.t14,822,is[3]
168,called,called,15,59.t15,823,called[2]
168,Martha,Martha,16,59.t16,824,Martha[1]
168,Jane.,Jane,17,59.t17,825,Jane[1]
169,This,This,1,60.t1,826,This[1]
169,family,family,2,60.t2,827,family[1]
169,is,is,3,60.t3,828,is[2]
169,a,a,4,60.t4,829,a[2]
169,good,good,5,60.t5,830,good[1]
169,family.,family,6,60.t6,831,family[2]
170,Tom,Tom,1,61.t1,832,Tom[1]
170,Owen,Owen,2,61.t2,833,Owen[1]
170,and,and,3,61.t3,834,and[1]
170,Nell,Nell,4,61.t4,835,Nell[1]
170,Owen,Owen,5,61.t5,836,Owen[2]
170,have,have,6,61.t6,837,have[1]
170,two,two,7,61.t7,838,two[1]
170,sons,sons,8,61.t8,839,sons[1]
170,and,and,9,61.t9,840,and[2]
170,one,one,10,61.t10,841,one[1]
170,daughter,daughter,11,61.t11,842,daughter[1]
171,The,The,1,62.t1,843,The[1]
171,first,first,2,62.t2,844,first[1]
171,son,son,3,62.t3,845,son[1]
171,is,is,4,62.t4,846,is[1]
171,call,call,5,62.t5,847,call[1]
171,Jim,Jim,6,62.t6,848,Jim[1]
171,and,and,7,62.t7,849,and[1]
171,the,the,8,62.t8,850,the[1]
171,other,other,9,62.t9,851,other[1]
171,John,John,10,62.t10,852,John[1]
171,and,and,11,62.t11,853,and[2]
171,the,the,12,62.t12,854,the[3]
171,daughter,daughter,13,62.t13,855,daughter[1]
171,is,is,14,62.t14,856,is[2]
171,called,called,15,62.t15,857,called[1]
171,Melissa.,Melissa,16,62.t16,858,Melissa[1]
172,Mr.,Mr,1,63.t1,859,Mr[1]
172,Jim,Jim,2,63.t2,860,Jim[1]
172,and,and,3,63.t3,861,and[1]
172,Betsy,Betsy,4,63.t4,862,Betsy[1]
172,"Owen,",Owen,5,63.t5,863,Owen[1]
172,his,his,6,63.t6,864,his[1]
172,"wife,",wife,7,63.t7,865,wife[1]
172,have,have,8,63.t8,866,have[1]
172,two,two,9,63.t9,867,two[1]
172,sons,sons,10,63.t10,868,sons[1]
172,and,and,11,63.t11,869,and[2]
172,five,five,12,63.t12,870,five[1]
172,daughters.,daughters,13,63.t13,871,daughters[1]
173,The,The,1,64.t1,872,The[1]
173,first,first,2,64.t2,873,first[1]
173,is,is,3,64.t3,874,is[1]
173,"Tom,",Tom,4,64.t4,875,Tom[1]
173,"John,",John,5,64.t5,876,John[1]
173,"Mercy,",Mercy,6,64.t6,877,Mercy[1]
173,"Sophia,",Sophia,7,64.t7,878,Sophia[1]
173,"Margaret,",Margaret,8,64.t8,879,Margaret[1]
173,and,and,9,64.t9,880,and[1]
173,Eliza.,Eliza,10,64.t10,881,Eliza[1]
174,This,This,1,65.t1,882,This[1]
174,family,family,2,65.t2,883,family[1]
174,is,is,3,65.t3,884,is[2]
174,a,a,4,65.t4,885,a[2]
174,very,very,5,65.t5,886,very[1]
174,good,good,6,65.t6,887,good[1]
174,family.,family,7,65.t7,888,family[2]
175,And,And,1,66.t1,889,And[1]
175,John,John,2,66.t2,890,John[1]
175,Owen,Owen,3,66.t3,891,Owen[1]
175,and,and,4,66.t4,892,and[1]
175,his,his,5,66.t5,893,his[1]
175,wife,wife,6,66.t6,894,wife[1]
175,called,called,7,66.t7,895,called[1]
175,Lucy,Lucy,8,66.t8,896,Lucy[1]
175,"(Luisa),",Luisa,9,66.t9,897,Luisa[1]
175,a,a,10,66.t10,898,a[4]
175,righteous,righteous,11,66.t11,899,righteous[1]
175,"wife,",wife,12,66.t12,900,wife[2]
175,had,had,13,66.t13,901,had[1]
175,three,three,14,66.t14,902,three[1]
175,and,and,15,66.t15,903,and[2]
175,two,two,16,66.t16,904,two[1]
175,children.,children,17,66.t17,905,children[1]
176,Three,Three,1,67.t1,906,Three[1]
176,died,died,2,67.t2,907,died[1]
176,and,and,3,67.t3,908,and[1]
176,two,two,4,67.t4,909,two[1]
176,remain.,remain,5,67.t5,910,remain[1]
177,Oh,Oh,1,68.t1,911,Oh[1]
177,people,people,2,68.t2,912,people[1]
177,of,of,3,68.t3,913,of[1]
177,"America,",America,4,68.t4,914,America[1]
177,oh,oh,5,68.t5,915,oh[1]
177,people,people,6,68.t6,916,people[2]
177,of,of,7,68.t7,917,of[2]
177,North,North,8,68.t8,918,North[1]
177,"Carolina,",Carolina,9,68.t9,919,Carolina[1]
177,is,is,10,68.t10,920,is[1]
177,there,there,11,68.t11,921,there[1]
177,among,among,12,68.t12,922,among[1]
177,you?,you,13,68.t13,923,you[1]
177,Is,Is,14,68.t14,924,Is[1]
177,there,there,15,68.t15,925,there[2]
177,among,among,16,68.t16,926,among[2]
177,you?,you,17,68.t17,927,you[2]
177,Is,Is,18,68.t18,928,Is[2]
177,there,there,19,68.t19,929,there[3]
177,among,among,20,68.t20,930,among[3]
177,you?,you,21,68.t21,931,you[3]
177,Is,Is,22,68.t22,932,Is[3]
177,there,there,23,68.t23,933,there[4]
177,among,among,24,68.t24,934,among[4]
177,you,you,25,68.t25,935,you[4]
177,as,as,26,68.t26,936,as[1]
177,good,good,27,68.t27,937,good[1]
177,a,a,28,68.t28,938,a[9]
177,"family,",family,29,68.t29,939,family[1]
177,fearing,fearing,30,68.t30,940,fearing[1]
177,God,God,31,68.t31,941,God[1]
177,greatly?,greatly,32,68.t32,942,greatly[1]
178,I,I,1,69.t1,943,I[1]
178,Omar,Omar,2,69.t2,944,Omar[1]
178,love,love,3,69.t3,945,love[1]
178,to,to,4,69.t4,946,to[1]
178,read,read,5,69.t5,947,read[1]
178,the,the,6,69.t6,948,the[1]
178,book,book,7,69.t7,949,book[1]
178,of,of,8,69.t8,950,of[1]
178,the,the,9,69.t9,951,the[2]
178,great,great,10,69.t10,952,great[1]
178,Qur’an,Quran,11,69.t11,953,Quran[1]
179,General,General,1,70.t1,954,General[1]
179,Jim,Jim,2,70.t2,955,Jim[1]
179,Owen,Owen,3,70.t3,956,Owen[1]
179,and,and,4,70.t4,957,and[1]
179,his,his,5,70.t5,958,his[1]
179,wife,wife,6,70.t6,959,wife[1]
179,read,read,7,70.t7,960,read[1]
179,the,the,8,70.t8,961,the[1]
179,gospel.,gospel,9,70.t9,962,gospel[1]
180,They,They,1,71.t1,963,They[1]
180,read,read,2,71.t2,964,read[1]
180,a,a,3,71.t3,965,a[2]
180,lot,lot,4,71.t4,966,lot[1]
180,to,to,5,71.t5,967,to[1]
180,me,me,6,71.t6,968,me[1]
180,the,the,7,71.t7,969,the[1]
180,gospel,gospel,8,71.t8,970,gospel[1]
180,of,of,9,71.t9,971,of[1]
180,"God,",God,10,71.t10,972,God[1]
180,our,our,11,71.t11,973,our[1]
180,"lord,",lord,12,71.t12,974,lord[1]
180,our,our,13,71.t13,975,our[2]
180,"creator,",creator,14,71.t14,976,creator[1]
180,our,our,15,71.t15,977,our[3]
180,"king,",king,16,71.t16,978,king[1]
180,and,and,17,71.t17,979,and[1]
180,reformer,reformer,18,71.t18,980,reformer[1]
180,of,of,19,71.t19,981,of[2]
180,our,our,20,71.t20,982,our[4]
180,present,present,21,71.t21,983,present[1]
180,state,state,22,71.t22,984,state[1]
180,of,of,23,71.t23,985,of[3]
180,"being,",being,24,71.t24,986,being[1]
180,condition,condition,25,71.t25,987,condition[1]
180,and,and,26,71.t26,988,and[2]
180,"wealth,",wealth,27,71.t27,989,wealth[1]
180,"generously,",generously,28,71.t28,990,generously[1]
180,not,not,29,71.t29,991,not[1]
180,"requisitely,",requisitely,30,71.t30,992,requisitely[1]
180,according,according,31,71.t31,993,according[1]
180,to,to,32,71.t32,994,to[3]
180,his,his,33,71.t33,995,his[1]
180,power.,power,34,71.t34,996,power[1]
181,Open,Open,1,72.t1,997,Open[1]
181,my,my,2,72.t2,998,my[1]
181,heart,heart,3,72.t3,999,heart[1]
181,to,to,4,72.t4,1000,to[1]
181,the,the,5,72.t5,1001,the[1]
181,"gospel,",gospel,6,72.t6,1002,gospel[1]
181,to,to,7,72.t7,1003,to[2]
181,the,the,8,72.t8,1004,the[2]
181,right,right,9,72.t9,1005,right[1]
181,way.,way,10,72.t10,1006,way[1]
182,Thanks,Thanks,1,73.t1,1007,Thanks[1]
182,be,be,2,73.t2,1008,be[1]
182,to,to,3,73.t3,1009,to[1]
182,"God,",God,4,73.t4,1010,God[1]
182,lord,lord,5,73.t5,1011,lord[1]
182,of,of,6,73.t6,1012,of[1]
182,all,all,7,73.t7,1013,all[1]
182,"worlds,",worlds,8,73.t8,1014,worlds[1]
182,many,many,9,73.t9,1015,many[1]
182,thanks.,thanks,10,73.t10,1016,thanks[1]
183,He,He,1,74.t1,1017,He[1]
183,is,is,2,74.t2,1018,is[1]
183,bountiful,bountiful,3,74.t3,1019,bountiful[1]
183,in,in,4,74.t4,1020,in[1]
183,blessing,blessing,5,74.t5,1021,blessing[1]
183,who,who,6,74.t6,1022,who[1]
183,increases,increases,7,74.t7,1023,increases[1]
183,in,in,8,74.t8,1024,in[4]
183,goodness.,goodness,9,74.t9,1025,goodness[1]
184,So,So,1,75.t1,1026,So[1]
184,that,that,2,75.t2,1027,that[1]
184,the,the,3,75.t3,1028,the[1]
184,law,law,4,75.t4,1029,law[1]
184,was,was,5,75.t5,1030,was[1]
184,given,given,6,75.t6,1031,given[1]
184,by,by,7,75.t7,1032,by[1]
184,Moses,Moses,8,75.t8,1033,Moses[1]
184,and,and,9,75.t9,1034,and[1]
184,grace,grace,10,75.t10,1035,grace[1]
184,and,and,11,75.t11,1036,and[2]
184,truth,truth,12,75.t12,1037,truth[1]
184,were,were,13,75.t13,1038,were[1]
184,by,by,14,75.t14,1039,by[2]
184,Jesus,Jesus,15,75.t15,1040,Jesus[1]
184,Christ.,Christ,16,75.t16,1041,Christ[1]
185,To,To,1,76.t1,1042,To[1]
185,"pray,",pray,2,76.t2,1043,pray[1]
185,Muhammad,Muhammad,3,76.t3,1044,Muhammad[1]
185,said,said,4,76.t4,1045,said[1]
185,first:,first,5,76.t5,1046,first[1]
185,praise,praise,6,76.t6,1047,praise[1]
185,to,to,7,76.t7,1048,to[1]
185,"God,",God,8,76.t8,1049,God[1]
185,Lord,Lord,9,76.t9,1050,Lord[1]
185,of,of,10,76.t10,1051,of[1]
185,"worlds,",worlds,11,76.t11,1052,worlds[1]
185,the,the,12,76.t12,1053,the[1]
185,"Merciful,",Merciful,13,76.t13,1054,Merciful[1]
185,the,the,14,76.t14,1055,the[2]
185,"Compassionate,",Compassionate,15,76.t15,1056,Compassionate[1]
185,possessor,possessor,16,76.t16,1057,possessor[1]
185,of,of,17,76.t17,1058,of[2]
185,the,the,18,76.t18,1059,the[3]
185,day,day,19,76.t19,1060,day[1]
185,of,of,20,76.t20,1061,of[3]
185,"judgment,",judgment,21,76.t21,1062,judgment[1]
185,you,you,22,76.t22,1063,you[1]
185,we,we,23,76.t23,1064,we[1]
185,"worship,",worship,24,76.t24,1065,worship[1]
185,from,from,25,76.t25,1066,from[1]
185,you,you,26,76.t26,1067,you[2]
185,we,we,27,76.t27,1068,we[2]
185,seek,seek,28,76.t28,1069,seek[1]
185,aid.,aid,29,76.t29,1070,aid[2]
186,Guide,Guide,1,77.t1,1071,Guide[1]
186,us,us,2,77.t2,1072,us[1]
186,on,on,3,77.t3,1073,on[1]
186,the,the,4,77.t4,1074,the[1]
186,straight,straight,5,77.t5,1075,straight[1]
186,"path,",path,6,77.t6,1076,path[1]
186,the,the,7,77.t7,1077,the[2]
186,path,path,8,77.t8,1078,path[2]
186,of,of,9,77.t9,1079,of[1]
186,those,those,10,77.t10,1080,those[1]
186,on,on,11,77.t11,1081,on[2]
186,whom,whom,12,77.t12,1082,whom[1]
186,you,you,13,77.t13,1083,you[1]
186,bestow,bestow,14,77.t14,1084,bestow[1]
186,"grace,",grace,15,77.t15,1085,grace[1]
186,not,not,16,77.t16,1086,not[1]
186,those,those,17,77.t17,1087,those[2]
186,against,against,18,77.t18,1088,against[1]
186,whom,whom,19,77.t19,1089,whom[2]
186,you,you,20,77.t20,1090,you[2]
186,are,are,21,77.t21,1091,are[1]
186,"angered,",angered,22,77.t22,1092,angered[1]
186,and,and,23,77.t23,1093,and[1]
186,not,not,24,77.t24,1094,not[2]
186,those,those,25,77.t25,1095,those[3]
186,who,who,26,77.t26,1096,who[3]
186,are,are,27,77.t27,1097,are[2]
186,astray.,astray,28,77.t28,1098,astray[1]
187,Amen.,Amen,1,78.t1,1099,Amen[1]
188,And,And,1,79.t1,1100,And[1]
188,now,now,2,79.t2,1101,now[1]
188,he,he,3,79.t3,1102,he[1]
188,prays,prays,4,79.t4,1103,prays[1]
188,the,the,5,79.t5,1104,the[1]
188,words,words,6,79.t6,1105,words[1]
188,of,of,7,79.t7,1106,of[1]
188,our,our,8,79.t8,1107,our[1]
188,Lord,Lord,9,79.t9,1108,Lord[1]
188,Jesus,Jesus,10,79.t10,1109,Jesus[1]
188,Christ:,Christ,11,79.t11,1110,Christ[1]
189,Oh,Oh,1,80.t1,1111,Oh[1]
189,our,our,2,80.t2,1112,our[1]
189,"Father,",Father,3,80.t3,1113,Father[1]
189,who,who,4,80.t4,1114,who[1]
189,is,is,5,80.t5,1115,is[1]
189,in,in,6,80.t6,1116,in[1]
189,the,the,7,80.t7,1117,the[2]
189,"heavens,",heavens,8,80.t8,1118,heavens[1]
189,your,your,9,80.t9,1119,your[1]
189,name,name,10,80.t10,1120,name[1]
189,is,is,11,80.t11,1121,is[2]
189,holy.,holy,12,80.t12,1122,holy[1]
190,May,May,1,81.t1,1123,May[1]
190,your,your,2,81.t2,1124,your[1]
190,kingdom,kingdom,3,81.t3,1125,kingdom[1]
190,"come,",come,4,81.t4,1126,come[1]
190,your,your,5,81.t5,1127,your[2]
190,will,will,6,81.t6,1128,will[1]
190,come,come,7,81.t7,1129,come[2]
190,to,to,8,81.t8,1130,to[1]
190,"be,",be,9,81.t9,1131,be[1]
190,as,as,10,81.t10,1132,as[1]
190,in,in,11,81.t11,1133,in[2]
190,heaven,heaven,12,81.t12,1134,heaven[1]
190,and,and,13,81.t13,1135,and[1]
190,upon,upon,14,81.t14,1136,upon[1]
190,earth.,earth,15,81.t15,1137,earth[1]
191,Give,Give,1,82.t1,1138,Give[1]
191,us,us,2,82.t2,1139,us[1]
191,(our???),our,3,82.t3,1140,our[1]
191,bread,bread,4,82.t4,1141,bread[1]
191,which,which,5,82.t5,1142,which[1]
191,is,is,6,82.t6,1143,is[1]
191,for,for,7,82.t7,1144,for[1]
191,"tomorrow,",tomorrow,8,82.t8,1145,tomorrow[1]
191,"today,",today,9,82.t9,1146,today[1]
191,and,and,10,82.t10,1147,and[1]
191,forgive,forgive,11,82.t11,1148,forgive[1]
191,us,us,12,82.t12,1149,us[2]
191,what,what,13,82.t13,1150,what[1]
191,is,is,14,82.t14,1151,is[2]
191,against,against,15,82.t15,1152,against[1]
191,"us,",us,16,82.t16,1153,us[3]
191,like,like,17,82.t17,1154,like[1]
191,we,we,18,82.t18,1155,we[1]
191,forgive,forgive,19,82.t19,1156,forgive[2]
191,him,him,20,82.t20,1157,him[1]
191,against,against,21,82.t21,1158,against[2]
191,whom,whom,22,82.t22,1159,whom[1]
191,we,we,23,82.t23,1160,we[2]
191,have,have,24,82.t24,1161,have[1]
191,something.,something,25,82.t25,1162,something[1]
192,And,And,1,83.t1,1163,And[1]
192,do,do,2,83.t2,1164,do[1]
192,not,not,3,83.t3,1165,not[1]
192,lead,lead,4,83.t4,1166,lead[1]
192,us,us,5,83.t5,1167,us[1]
192,to,to,6,83.t6,1168,to[1]
192,"temptation,",temptation,7,83.t7,1169,temptation[1]
192,but,but,8,83.t8,1170,but[1]
192,bring,bring,9,83.t9,1171,bring[1]
192,us,us,10,83.t10,1172,us[2]
192,(?),,11,83.t11,1173,[0]
192,from,from,12,83.t12,1174,from[1]
192,evil.,evil,13,83.t13,1175,evil[1]
193,For,For,1,84.t1,1176,For[1]
193,yours,yours,2,84.t2,1177,yours[1]
193,is,is,3,84.t3,1178,is[1]
193,the,the,4,84.t4,1179,the[1]
193,kingdom,kingdom,5,84.t5,1180,kingdom[1]
193,and,and,6,84.t6,1181,and[1]
193,the,the,7,84.t7,1182,the[2]
193,power,power,8,84.t8,1183,power[1]
193,and,and,9,84.t9,1184,and[2]
193,the,the,10,84.t10,1185,the[3]
193,glory,glory,11,84.t11,1186,glory[1]
193,forever.,forever,12,84.t12,1187,forever[1]
194,Amen.,Amen,1,85.t1,1188,Amen[1]
195,I,I,1,86.t1,1189,I[1]
195,stay,stay,2,86.t2,1190,stay[1]
195,in,in,3,86.t3,1191,in[1]
195,our,our,4,86.t4,1192,our[1]
195,land,land,5,86.t5,1193,land[1]
195,because,because,6,86.t6,1194,because[1]
195,of,of,7,86.t7,1195,of[1]
195,great,great,8,86.t8,1196,great[1]
195,harm.,harm,9,86.t9,1197,harm[1]
196,Infidels,Infidels,1,87.t1,1198,Infidels[1]
196,did,did,2,87.t2,1199,did[1]
196,a,a,3,87.t3,1200,a[1]
196,great,great,4,87.t4,1201,great[1]
196,injustice,injustice,5,87.t5,1202,injustice[1]
196,(or:,or,6,87.t6,1203,or[1]
196,took,took,7,87.t7,1204,took[1]
196,[me],me,8,87.t8,1205,me[1]
196,unjustly),unjustly,9,87.t9,1206,unjustly[1]
196,[and],and,10,87.t10,1207,and[1]
196,sold,sold,11,87.t11,1208,sold[1]
196,[me],me,12,87.t12,1209,me[2]
196,into,into,13,87.t13,1210,into[1]
196,the,the,14,87.t14,1211,the[1]
196,hand,hand,15,87.t15,1212,hand[1]
196,of,of,16,87.t16,1213,of[1]
196,Christians,Christians,17,87.t17,1214,Christians[1]
197,I,I,1,88.t1,1215,I[1]
197,was,was,2,88.t2,1216,was[1]
197,purchased,purchased,3,88.t3,1217,purchased[1]
197,[and],and,4,88.t4,1218,and[1]
197,went,went,5,88.t5,1219,went[1]
197,on,on,6,88.t6,1220,on[1]
197,the,the,7,88.t7,1221,the[1]
197,great,great,8,88.t8,1222,great[1]
197,sea,sea,9,88.t9,1223,sea[1]
197,for,for,10,88.t10,1224,for[1]
197,a,a,11,88.t11,1225,a[6]
197,month,month,12,88.t12,1226,month[1]
197,and,and,13,88.t13,1227,and[2]
197,half-a-month,halfamonth,14,88.t14,1228,halfamonth[1]
197,to,to,15,88.t15,1229,to[1]
197,a,a,16,88.t16,1230,a[10]
197,place,place,17,88.t17,1231,place[1]
197,called,called,18,88.t18,1232,called[1]
197,Charleston,Charleston,19,88.t19,1233,Charleston[1]
197,in,in,20,88.t20,1234,in[1]
197,the,the,21,88.t21,1235,the[2]
197,Christian,Christian,22,88.t22,1236,Christian[1]
197,(?),,23,88.t23,1237,[0]
197,speech,speech,24,88.t24,1238,speech[1]
198,I,I,1,89.t1,1239,I[1]
198,was,was,2,89.t2,1240,was[1]
198,driven,driven,3,89.t3,1241,driven[1]
198,into,into,4,89.t4,1242,into[1]
198,the,the,5,89.t5,1243,the[1]
198,hand,hand,6,89.t6,1244,hand[1]
198,of,of,7,89.t7,1245,of[1]
198,a,a,8,89.t8,1246,a[3]
198,"small,",small,9,89.t9,1247,small[1]
198,weak,weak,10,89.t10,1248,weak[1]
198,and,and,11,89.t11,1249,and[2]
198,evil,evil,12,89.t12,1250,evil[1]
198,little,little,13,89.t13,1251,little[1]
198,"man,",man,14,89.t14,1252,man[1]
198,who,who,15,89.t15,1253,who[1]
198,did,did,16,89.t16,1254,did[1]
198,not,not,17,89.t17,1255,not[1]
198,fear,fear,18,89.t18,1256,fear[1]
198,God,God,19,89.t19,1257,God[1]
198,at,at,20,89.t20,1258,at[1]
198,"all,",all,21,89.t21,1259,all[2]
198,who,who,22,89.t22,1260,who[2]
198,did,did,23,89.t23,1261,did[2]
198,not,not,24,89.t24,1262,not[2]
198,read,read,25,89.t25,1263,read[1]
198,nor,nor,26,89.t26,1264,nor[1]
198,pray,pray,27,89.t27,1265,pray[1]
